domain,dataset,split,file,method,original_bytes,encoded_bytes,ratio,encode_seconds
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,asbx_fixed_raw,784016,784025,1.000011479357564,0.02615480008535087
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,asbx_fixed_zero,784016,784025,1.000011479357564,0.01771389995701611
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,asbx_fixed_zero_trim,784016,696675,0.8885979367768004,0.05998739995993674
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,asbx_fixed_one_gaps,784016,742033,0.9464513479316748,3.6555265999631956
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,asbx_fixed_zero_gaps,784016,784025,1.000011479357564,7.675699900020845
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,zlib_9,784016,437137,0.557561325279076,0.3336616000160575
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,bzip2_9,784016,404909,0.5164550213260953,0.06446939997840673
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,lzma_9,784016,378184,0.48236770678149427,0.35084079997614026
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_006.img,png_per_image,784016,507629,0.6474727556580478,0.13814260007347912
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,asbx_oracle,784016,690421,0.880621058753903,5.781690199975856
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,asbx_deterministic,784016,693965,0.8851413746658231,0.8381486000726
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,asbx_fixed_raw,784016,784025,1.000011479357564,0.024153899983502924
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,asbx_fixed_zero,784016,784025,1.000011479357564,0.01632729999255389
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,asbx_fixed_zero_trim,784016,698674,0.8911476296402114,0.05653929989784956
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,asbx_fixed_one_gaps,784016,747374,0.9532637089038999,3.8149247999535874
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,asbx_fixed_zero_gaps,784016,784025,1.000011479357564,7.929998700041324
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,zlib_9,784016,440092,0.5613303810126324,0.33763840002939105
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,bzip2_9,784016,406957,0.5190672129140221,0.06155470001976937
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,lzma_9,784016,379956,0.48462786473745434,0.3729552000295371
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_007.img,png_per_image,784016,510766,0.6514739495112345,0.13440219999756664
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,asbx_oracle,784016,684983,0.87368497581682,5.766608500038274
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,asbx_deterministic,784016,688233,0.8778302993816453,0.7971842000260949
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,asbx_fixed_raw,784016,784025,1.000011479357564,0.027659500017762184
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,asbx_fixed_zero,784016,784025,1.000011479357564,0.018761900020763278
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,asbx_fixed_zero_trim,784016,692992,0.8839003285647231,0.06321640009991825
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,asbx_fixed_one_gaps,784016,745344,0.9506744760311014,3.674437600071542
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,asbx_fixed_zero_gaps,784016,784025,1.000011479357564,7.7232573999790475
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,zlib_9,784016,437948,0.5585957429440216,0.3233445999212563
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,bzip2_9,784016,404250,0.5156144772555662,0.056117899948731065
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,lzma_9,784016,377508,0.4815054794800106,0.3328688000328839
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_008.img,png_per_image,784016,507785,0.6476717311891594,0.1414643001044169
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,asbx_oracle,784016,690233,0.88038126772923,5.850005800020881
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,asbx_deterministic,784016,694047,0.8852459643680741,0.8223563999636099
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,asbx_fixed_raw,784016,784025,1.000011479357564,0.033200400066562
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,asbx_fixed_zero,784016,784025,1.000011479357564,0.015488300006836653
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,asbx_fixed_zero_trim,784016,698918,0.8914588477786167,0.06088400003500283
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,asbx_fixed_one_gaps,784016,748925,0.9552419848574519,3.9530155999818817
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,asbx_fixed_zero_gaps,784016,784025,1.000011479357564,7.578743600053713
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,zlib_9,784016,443588,0.5657894736842105,0.3222542000003159
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,bzip2_9,784016,410661,0.5237916062937491,0.05662970000412315
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,lzma_9,784016,383004,0.4885155404991735,0.34375230001751333
grayscale_image_tensor,fashion_mnist,test,fashion_mnist_test_009.img,png_per_image,784016,512700,0.6539407359033489,0.1386589000467211
